mole fraction,chemical potential
0.01,-11877.21337260246
0.02,-10108.025895235618
0.03,-9073.117564230557
0.04,-8338.838417868776
0.05,-7769.28726378149
0.060000000000000005,-7303.930086863714
0.07,-6910.4761999739785
0.08,-6569.650940501933
0.09,-6269.021755858652
0.09999999999999999,-6000.0997864146475
0.10999999999999999,-5756.830274102448
0.11999999999999998,-5534.7426094968705
0.12999999999999998,-5330.441762516351
0.13999999999999999,-5141.288722607136
0.15,-4965.191455409584
0.16,-4800.46346313509
0.17,-4645.725299660065
0.18000000000000002,-4499.834278491808
0.19000000000000003,-4361.833211055998
0.20000000000000004,-4230.912309047803
0.21000000000000005,-4106.380391602072
0.22000000000000006,-3987.642796735603
0.23000000000000007,-3874.184206853332
0.24000000000000007,-3765.5551321300254
0.25000000000000006,-3661.3611549605157
0.26000000000000006,-3561.254285149507
0.2700000000000001,-3464.925947486744
0.2800000000000001,-3372.101245240291
0.2900000000000001,-3282.534230736645
0.3000000000000001,-3196.003978042739
0.3100000000000001,-3112.3112998489833
0.3200000000000001,-3031.2759857682445
0.3300000000000001,-2952.73446573054
0.34000000000000014,-2876.53782229322
0.35000000000000014,-2802.5500911530044
0.36000000000000015,-2730.646801124963
0.37000000000000016,-2660.713714205168
0.38000000000000017,-2592.6457336891535
0.3900000000000002,-2526.3459541444436
0.4000000000000002,-2461.7248316809582
0.4100000000000002,-2398.699456690519
0.4200000000000002,-2337.1929142352283
0.4300000000000002,-2277.1337197064436
0.4400000000000002,-2218.455319368759
0.45000000000000023,-2161.0956470376764
0.46000000000000024,-2104.9967294864878
0.47000000000000025,-2050.1043342929106
0.48000000000000026,-1996.367654763182
0.49000000000000027,-1943.739027345494
0.5000000000000002,-1892.173677593672
0.5100000000000002,-1841.6294912881576
0.5200000000000002,-1792.0668077826633
0.5300000000000002,-1743.4482330358526
0.5400000000000003,-1695.7384701199003
0.5500000000000003,-1648.9041652814728
0.5600000000000003,-1602.9137678734476
0.5700000000000003,-1557.737402684091
0.5800000000000003,-1513.3467533698013
0.5900000000000003,-1469.7149558523906
0.6000000000000003,-1426.8165006758957
0.6100000000000003,-1384.6271434342298
0.6200000000000003,-1343.1238224821395
0.6300000000000003,-1302.2845832301657
0.6400000000000003,-1262.0885084014012
0.6500000000000004,-1222.5156536953766
0.6600000000000004,-1183.5469883636965
0.6700000000000004,-1145.164340254198
0.6800000000000004,-1107.3503449263765
0.6900000000000004,-1070.0883984814252
0.7000000000000004,-1033.3626137861609
0.7100000000000004,-997.1577798019614
0.7200000000000004,-961.4593237581194
0.7300000000000004,-926.2532759341896
0.7400000000000004,-891.5262368383242
0.7500000000000004,-857.2653465886092
0.7600000000000005,-823.4582563223098
0.7700000000000005,-790.0931014739617
0.7800000000000005,-757.1584767776001
0.7900000000000005,-724.64341286134
0.8000000000000005,-692.5373543141147
0.8100000000000005,-660.8301391148373
0.8200000000000005,-629.5119793236756
0.8300000000000005,-598.5734429436397
0.8400000000000005,-568.0054368683847
0.8500000000000005,-537.7991908390899
0.8600000000000005,-507.94624233959996
0.8700000000000006,-478.43842236473847
0.8800000000000006,-449.26784200191537
0.8900000000000006,-420.4268797708864
0.9000000000000006,-391.9081696708327
0.9100000000000006,-363.7045898878656
0.9200000000000006,-335.8092521196442
0.9300000000000006,-308.2154914770764
0.9400000000000006,-280.91685692606717
0.9500000000000006,-253.90710223502333
0.9600000000000006,-227.18017739633828
0.9700000000000006,-200.73022049238324
0.9800000000000006,-174.55154997865012
0.9900000000000007,-148.63865735863348
