mole fraction,chemical potential
0.01,-11961.414816265697
0.02,-10616.04834917327
0.03,-9973.569789032896
0.04,-9603.339551460333
0.05,-9372.101581788782
0.060000000000000005,-9221.655737251462
0.07,-9121.778506767329
0.08,-9055.032754073713
0.09,-9010.62478615103
0.09999999999999999,-8981.531996002397
0.10999999999999999,-8963.015307031028
0.11999999999999998,-8951.787945952241
0.12999999999999998,-8945.522860727819
0.13999999999999999,-8942.546869587984
0.15,-8941.643421175744
0.16,-8941.92135722522
0.17,-8942.725278214097
0.18000000000000002,-8943.572955767559
0.19000000000000003,-8944.110799620088
0.20000000000000004,-8944.081654683985
0.21000000000000005,-8943.301187552246
0.22000000000000006,-8941.640361455633
0.23000000000000007,-8939.012293411175
0.24000000000000007,-8935.362308421041
0.25000000000000006,-8930.660354266327
0.26000000000000006,-8924.895178010953
0.2700000000000001,-8918.069829859542
0.2800000000000001,-8910.19817565144
0.2900000000000001,-8901.302181645582
0.3000000000000001,-8891.409794650035
0.3100000000000001,-8880.553283862406
0.3200000000000001,-8868.7679426951
0.3300000000000001,-8856.091072587133
0.34000000000000014,-8842.561188602122
0.35000000000000014,-8828.217400068408
0.36000000000000015,-8813.098929767086
0.37000000000000016,-8797.244743032825
0.38000000000000017,-8780.693264197798
0.3900000000000002,-8763.482162515966
0.4000000000000002,-8745.648193378851
0.4100000000000002,-8727.227083513684
0.4200000000000002,-8708.253451124838
0.4300000000000002,-8688.760753733925
0.4400000000000002,-8668.78125789999
0.45000000000000023,-8648.346026137133
0.46000000000000024,-8627.484917255037
0.47000000000000025,-8606.226597075876
0.48000000000000026,-8584.598557066722
0.49000000000000027,-8562.627138896918
0.5000000000000002,-8540.337563310854
0.5100000000000002,-8517.753962012985
0.5200000000000002,-8494.899411510252
0.5300000000000002,-8471.795968057553
0.5400000000000003,-8448.464703013866
0.5500000000000003,-8424.925738047052
0.5600000000000003,-8401.198279730226
0.5700000000000003,-8377.30065315643
0.5800000000000003,-8353.250334265056
0.5900000000000003,-8329.063980624976
0.6000000000000003,-8304.757460460394
0.6100000000000003,-8280.34587973454
0.6200000000000003,-8255.84360712864
0.6300000000000003,-8231.264296767189
0.6400000000000003,-8206.62090854866
0.6500000000000004,-8181.925725942239
0.6600000000000004,-8157.190371108661
0.6700000000000004,-8132.425817194075
0.6800000000000004,-8107.642397633993
0.6900000000000004,-8082.849812285965
0.7000000000000004,-8058.057130188125
0.7100000000000004,-8033.272788712995
0.7200000000000004,-8008.504588853807
0.7300000000000004,-7983.759686342402
0.7400000000000004,-7959.044578253152
0.7500000000000004,-7934.365084695619
0.7600000000000005,-7909.726325139478
0.7700000000000005,-7885.132688845488
0.7800000000000005,-7860.5877987975055
0.7900000000000005,-7836.094468438169
0.8000000000000005,-7811.654650405065
0.8100000000000005,-7787.269376340935
0.8200000000000005,-7762.938686709247
0.8300000000000005,-7738.661549380905
0.8400000000000005,-7714.435765564844
0.8500000000000005,-7690.257861430482
0.8600000000000005,-7666.122963507044
0.8700000000000006,-7642.024655635665
0.8800000000000006,-7617.954814887782
0.8900000000000006,-7593.903423435211
0.9000000000000006,-7569.858352851708
0.9100000000000006,-7545.805116725655
0.9200000000000006,-7521.726586750501
0.9300000000000006,-7497.602666608196
0.9400000000000006,-7473.409916942219
0.9500000000000006,-7449.121123492933
0.9600000000000006,-7424.704798993687
0.9700000000000006,-7400.12460764159
0.9800000000000006,-7375.338698791027
0.9900000000000007,-7350.298933876266
